  0.2300000000000000E+02   0.4609176486677092E-11   0.7652663072066884E+01   0.2554499576360052E+02   0.5706608415253003E-03   0.5413609119179692E+01   0.5958128020235171E-04   0.8799752615801572E+00   0.2296161615513612E-01   0.4268004926324982E-03   0.3511538662433836E-01   0.1654076537900062E-04   0.3804570293433335E+02   0.2948461427946120E-07   0.7935711956236173E+00   0.3817622578708751E+00   0.3560415949521365E+03   0.6252970089838805E+01   0.5982285342251382E-01   0.1351281459323211E+00   0.4429585124794066E+02   0.9183068960332037E+01   0.3441150947123802E-54   0.1513987603035339E-02   0.2629439867737626E+01   0.1362987087465835E+03   0.3290626756688446E+00   0.1042548989901781E-03   0.6932638430344389E-01   0.6627211372851489E-06   0.7286502314694248E-04   0.3390107452173269E-01   0.1371823286404452E-01   0.1250000000000000E+09
  0.2400000000000000E+02   0.4683039539513715E-11   0.8691836483508077E+01   0.2513912624595892E+02   0.5633825555945065E-03   0.5082709935828827E+01   0.6704300728041321E-04   0.6854635426176682E+00   0.2282996847727554E-01   0.4708304501766016E-03   0.3510283208482041E-01   0.1563498584777733E-04   0.3814289091726540E+02   0.3077913490921734E-07   0.7614018571611786E+00   0.2879212542730903E+00   0.3586027241350587E+03   0.5660916486190240E+01   0.5729045444292332E-01   0.1445206949393140E+00   0.4392003579160868E+02   0.8354835204036771E+01   0.1146381898783650E-54   0.1002099345294586E-02   0.2430237442236449E+01   0.1383749613418560E+03   0.3415756769583048E+00   0.1097636800893253E-03   0.6675930827900642E-01   0.6741560200530092E-06   0.7900376317541062E-04   0.3542590531030189E-01   0.1297585508708498E-01   0.1250000000000000E+09
  0.2500000000000000E+02   0.4750428123452466E-11   0.9593807858482409E+01   0.2472802838694588E+02   0.5465860443687586E-03   0.4756534742413955E+01   0.7620378678521860E-04   0.5271100014336291E+00   0.2292981779524095E-01   0.5113969854379804E-03   0.3495520032972894E-01   0.1475986521327026E-04   0.3824388223170752E+02   0.3200903470812346E-07   0.7059357984840174E+00   0.2227209697811218E+00   0.3608603636246335E+03   0.5101965073849112E+01   0.5512345950189570E-01   0.1469951588259266E+00   0.4347995042105003E+02   0.7653337013743895E+01   0.3627553601539682E-55   0.6521208653715648E-03   0.2245961155554611E+01   0.1404756838765750E+03   0.3515866975630410E+00   0.1153052675569964E-03   0.6458620177982885E-01   0.6843864707884317E-06   0.8726338243847735E-04   0.3655535095962645E-01   0.1238145066537971E-01   0.1250000000000000E+09
  0.2600000000000000E+02   0.4764938900896719E-11   0.1037520154620964E+02   0.2431651121535465E+02   0.5198346159821845E-03   0.4437552913274009E+01   0.8772020068233037E-04   0.4004038016147639E+00   0.2312564041278343E-01   0.5494506722548920E-03   0.3471375498327436E-01   0.1381356608982744E-04   0.3834718687822487E+02   0.3290836036023000E-07   0.6387799776300870E+00   0.1744032262983113E+00   0.3628451521937005E+03   0.4578567157586821E+01   0.5297615819744712E-01   0.1436598862961809E+00   0.4298345541236696E+02   0.7053959768351583E+01   0.1092750530981789E-55   0.4175362359229216E-03   0.2076675206406759E+01   0.1425663615409616E+03   0.3614162241401967E+00   0.1199143634053728E-03   0.6239324356894112E-01   0.6869790618383711E-06   0.9774899122720886E-04   0.3725690290534400E-01   0.1183531239475804E-01   0.1250000000000000E+09
  0.2700000000000000E+02   0.4589817003288104E-11   0.1103794934099963E+02   0.2391113678104113E+02   0.4794703112248180E-03   0.4132979392330455E+01   0.1024500493509963E-03   0.3021266825433962E+00   0.2327309911856999E-01   0.5756059313300843E-03   0.3407603132517696E-01   0.1251057340589567E-04   0.3845235342745357E+02   0.3259532222402923E-07   0.5673048894124255E+00   0.1377955778901985E+00   0.3645510766762510E+03   0.4098796014308008E+01   0.5051032220921107E-01   0.1359772511287079E+00   0.4244809690509610E+02   0.6550015846606588E+01   0.3202611905668404E-56   0.2647719236941396E-03   0.1924595939815895E+01   0.1445610284240117E+03   0.3726805832690419E+00   0.1202718712128107E-03   0.5938399049349290E-01   0.6623740173897874E-06   0.1107419965770131E-03   0.3673552474701412E-01   0.1129400888257789E-01   0.1250000000000000E+09
  0.2800000000000000E+02   0.4025741190085428E-11   0.1157210205312254E+02   0.2352385738397993E+02   0.4235307293708550E-03   0.3858376975073084E+01   0.1214449840232352E-03   0.2301068649038784E+00   0.2332510642046923E-01   0.5670287891911567E-03   0.3234839505931583E-01   0.1050728484618085E-04   0.3856000212118979E+02   0.2968367857832173E-07   0.4951941614484531E+00   0.1110041869462413E+00   0.3659358812388776E+03   0.3679641098633789E+01   0.4748052958041661E-01   0.1253653828351101E+00   0.4191299969294059E+02   0.6157837275911140E+01   0.9708859044104240E-57   0.1694814730771652E-03   0.1795153503346156E+01   0.1462593870688956E+03   0.3853689414008836E+00   0.1109268911537814E-03   0.5448572987934820E-01   0.5817154253753833E-06   0.1269914702820975E-03   0.3340831411592753E-01   0.1078172756658193E-01   0.1250000000000000E+09
  0.2900000000000000E+02   0.2926336451393554E-11   0.1196440582403835E+02   0.2317451835612403E+02   0.3587164184504467E-03   0.3636913328815592E+01   0.1458170922922320E-03   0.1820770005866825E+00   0.2352641753728189E-01   0.4953367434906435E-03   0.2832644796559017E-01   0.7643686771470742E-05   0.3867143657352965E+02   0.2305900632887539E-07   0.4220767230098552E+00   0.9353100084465728E-01   0.3669416533160013E+03   0.3344329394658569E+01   0.4383901420190418E-01   0.1130606015463355E+00   0.4144397200690926E+02   0.5912022546663374E+01   0.3394821516636301E-57   0.1133333485201087E-03   0.1696003301566253E+01   0.1473485993250055E+03   0.3952137088369161E+00   0.8714605617009734E-04   0.4645955066016137E-01   0.4233111322685203E-06   0.1487079212176725E-03   0.2540152188381806E-01   0.1043707258057884E-01   0.1250000000000000E+09
  0.3000000000000000E+02   0.1433937251030632E-11   0.1220673372354093E+02   0.2289105959398285E+02   0.3061793583801770E-03   0.3489861316646268E+01   0.1744613738521966E-03   0.1546194868426650E+00   0.2489332305997801E-01   0.3658889584774168E-03   0.2046353021027410E-01   0.4330268337045576E-05   0.3878718066730519E+02   0.1364716968591350E-07   0.3427502109471284E+00   0.8520921160707609E-01   0.3675296663460966E+03   0.3110487523434474E+01   0.3965148724482220E-01   0.1002247278190090E+00   0.4111330087181558E+02   0.5848476744718604E+01   0.1548364398975791E-57   0.8230873399755102E-04   0.1633195106129141E+01   0.1475744057534491E+03   0.3874025404244100E+00   0.5199100212135960E-04   0.3413075049221937E-01   0.2071810640373532E-06   0.1814164025320977E-03   0.1273480785962901E-01   0.1065684286694270E-01   0.1250000000000000E+09
  0.3100000000000000E+02   0.2013211872223532E-12   0.1230763446590177E+02   0.2269900800506892E+02   0.2890647916723237E-03   0.3418025024803894E+01   0.1920974038698081E-03   0.1423933558530176E+00   0.2926229511262184E-01   0.2706539516690635E-03   0.9423640134383125E-02   0.1699936155710289E-05   0.3890338748957016E+02   0.5472857554111878E-08   0.2519705595204308E+00   0.8513051024793838E-01   0.3677340244224641E+03   0.2970946798697615E+01   0.3361412084500943E-01   0.8824721780216278E-01   0.4094598817774689E+02   0.5963505397970586E+01   0.9585445971231408E-58   0.6576901766847264E-04   0.1604535931899078E+01   0.1471263311692794E+03   0.3358868175091257E+00   0.2093472563106313E-04   0.1801493095505909E-01   0.2887160592667992E-07   0.2296022537604586E-03   0.1663108159762720E-02   0.1237745046196043E-01   0.1250000000000000E+09
  0.3200000000000000E+02  -0.1070972721962327-293   0.1233514907246096E+02   0.2255578943641102E+02   0.2911604638221866E-03   0.3386444143984120E+01   0.1959216451413503E-03   0.1372535783021192E+00   0.3548648807003964E-01   0.2616217566963132E-03   0.5696068132438513E-02   0.1241717834847779E-05   0.3900566233716291E+02   0.4036480312454344E-08   0.1650513668787844E+00   0.8888368025807405E-01   0.3677528497487643E+03   0.2880580289990203E+01   0.3247961249656949E-01   0.7760163740457264E-01   0.4087120470391639E+02   0.6171284786223918E+01   0.7043611687673968E-58   0.5547299832959952E-04   0.1593368308522406E+01   0.1466095933227097E+03   0.2705216294998564E+00   0.1546840456456735E-04   0.1367429249177816E-01  -0.5225293429777955-174   0.2921588981148747E-03   0.9592686123801155E-08   0.1523172659841614E-01   0.1250000000000000E+09
  0.3300000000000000E+02   0.0000000000000000E+00   0.1236454363782412E+02   0.2238241466917580E+02   0.2883750612179563E-03   0.3354230369201880E+01   0.3038360151742372E-03   0.1321549734623849E+00   0.4242127241623266E-01   0.2590637370413826E-03   0.5709221605417768E-02   0.1316748442189900E-05   0.3909540547293143E+02   0.4322861830187167E-08   0.9498330909429309E-01   0.9252062489409082E-01   0.3677614287630349E+03   0.2792148309266072E+01   0.3384195256554576E-01   0.6744980594407864E-01   0.4079414279572946E+02   0.6407921509787650E+01   0.5140235547820899E-58   0.4674575443287797E-04   0.1581937057597968E+01   0.1460911796584844E+03   0.2561952776094916E+00   0.1659711837309966E-04   0.1447000652849541E-01  -0.7420758830930232-256   0.4825582415440866E-03   0.1483129677896240E-07   0.1590863100816519E-01   0.1250000000000000E+09
